z1_cave_depth_pct,z1_cave_symmetry,z1_c2_vs_c1,z1_neckline_height,z1_pattern_length,z1_decline_magnitude,z1_decline_bars,z1_higher_low,z4_spring_depth,z4_spring_present,z2_c2_vs_fib382,z2_c2_vs_fib500,z2_c2_vs_fib618,z2_fib_alignment,z3_rvol_c2,z3_volume_trend,z3_c2_vol_vs_c1,z3_vol_declining,z3_obv_slope,z3_rsi_c2,z3_rsi_c1,z3_rsi_divergence,z3_rsi_oversold,z3_macd_c2,z3_macd_rising,z4_atr_c2,z4_atr_pct,z4_atr_compression,z4_nr4,z4_nr7,z4_bb_width,z5_rs_rank_c2,z5_rs_rank_c1,z5_rs_improving,z5_price_vs_sma50,z5_price_vs_sma200,z5_sma50_slope,z6_c2_body_ratio,z6_c2_lower_wick,z6_c2_is_bullish,z6_pattern_bars,z6_pattern_too_short,z6_pattern_too_long,ticker,c1_date,c1_idx,c2_idx,label,outcome,bars_to_breakout,max_gain,max_loss
0.156111,0.933916,-0.066084,0.184989,47.0,0.21118,60.0,1.0,0.066084,1.0,0.975232,0.857232,0.739232,0.739232,1.424421,0.110198,2.11126,0.0,-0.0361,26.035494,34.4795,-8.444006,1.0,-9.644536,0.0,13.916122,0.049317,1.007935,1.0,1.0,0.246217,50.0,50.0,0.0,-0.118199,-0.191464,-0.007646,0.37267,0.338508,0.0,47.0,0.0,0.0,KLAC,2022-04-27,3100,3147,1,breakout,17,0.309,0.0
0.254504,0.893212,-0.106788,0.341389,73.0,0.203109,60.0,1.0,0.106788,1.0,0.930805,0.812805,0.694805,0.694805,1.179751,0.414584,1.00964,0.0,-0.040141,20.685173,27.549117,-6.863944,1.0,-15.821565,0.0,16.097002,0.063163,1.296757,0.0,0.0,0.259403,50.0,50.0,0.0,-0.222207,-0.243708,-0.03779,0.959389,0.02933,0.0,73.0,0.0,0.0,KLAC,2022-07-01,3145,3218,0,cave1_violated,-1,0.0,0.0018
0.146966,0.868225,-0.131775,0.172286,23.0,0.153637,60.0,1.0,0.131775,1.0,1.382865,1.264865,1.146865,1.146865,1.435387,0.13688,0.596329,1.0,-0.010362,19.702632,30.466419,-10.763787,1.0,-22.931303,0.0,21.784072,0.035901,0.87117,0.0,0.0,0.108017,50.0,50.0,0.0,-0.147796,-0.162793,-0.026996,0.343909,0.119549,0.0,23.0,0.0,0.0,KLAC,2024-10-15,3720,3743,0,cave1_violated,-1,0.0122,0.0
0.09276,0.997925,0.002075,0.102244,72.0,0.148938,60.0,1.0,0.01527,1.0,0.597701,0.479701,0.361701,0.361701,1.38955,0.596279,1.671645,0.0,-0.061798,24.067519,24.249968,-0.18245,1.0,-0.198055,0.0,2.46925,0.022985,1.150354,1.0,1.0,0.095381,50.0,50.0,0.0,-0.034371,-0.068138,0.008075,0.561403,0.36842,0.0,72.0,0.0,0.0,KMB,2021-01-12,2775,2847,0,timeout,-1,0.0576,0.0
0.156579,0.927929,0.072071,0.185648,59.0,0.13377,60.0,1.0,-0.0,0.0,0.229789,0.111789,0.006211,0.006211,1.174349,-0.114126,1.088143,0.0,-0.030546,27.769122,29.329687,-1.560565,1.0,-0.052635,0.0,3.561951,0.027914,1.114138,0.0,0.0,0.078705,50.0,50.0,0.0,-0.027689,-0.017697,0.018638,0.745497,0.234233,0.0,59.0,0.0,0.0,KMB,2025-01-13,3780,3839,0,timeout,-1,0.0715,0.0256
0.126846,0.881624,-0.118376,0.145274,80.0,0.126977,60.0,1.0,0.130128,1.0,1.43285,1.31485,1.19685,1.19685,0.905834,0.026024,1.229151,0.0,-0.134872,35.453637,46.924227,-11.470591,0.0,-0.333483,0.0,0.273788,0.02846,1.104202,0.0,0.0,0.157335,50.0,50.0,0.0,-0.104185,-0.169959,-0.040045,0.151515,0.818181,1.0,80.0,0.0,0.0,KMI,2017-12-05,1715,1795,0,cave1_violated,-1,0.01,0.0
0.127609,0.953372,-0.046628,0.146275,64.0,0.136927,60.0,1.0,0.046629,1.0,0.936771,0.818771,0.700771,0.700771,1.465037,0.659478,1.178683,0.0,-0.320214,19.083907,41.45473,-22.370822,1.0,-0.271623,0.0,0.358419,0.029442,1.149103,0.0,0.0,0.112802,50.0,50.0,0.0,-0.093474,-0.082718,0.003075,0.626505,0.012048,0.0,64.0,0.0,0.0,KMI,2021-08-31,2655,2719,0,cave1_violated,-1,0.0301,0.0
0.095089,0.963317,-0.036683,0.105082,29.0,0.152877,60.0,1.0,0.036683,1.0,0.967087,0.849087,0.731087,0.731087,1.260221,0.262035,1.341924,0.0,0.081409,21.61907,33.508987,-11.889917,1.0,-0.22469,0.0,1.152261,0.047221,1.399132,0.0,0.0,0.173435,50.0,50.0,0.0,-0.069827,0.031208,-0.014579,0.619883,0.22807,0.0,29.0,0.0,0.0,KMI,2025-02-26,3530,3559,0,timeout,-1,0.1264,0.0
0.115015,0.998262,-0.001738,0.129963,66.0,0.158837,60.0,1.0,0.034766,1.0,0.63137,0.51337,0.39537,0.39537,0.930695,-0.049393,0.321429,1.0,-0.172686,16.293478,18.628893,-2.335415,1.0,-0.099512,0.0,0.148494,0.020193,0.985739,0.0,0.0,0.151794,50.0,50.0,0.0,-0.051039,0.0,0.005122,0.818183,0.181817,0.0,66.0,0.0,0.0,KR,2010-05-27,100,166,0,timeout,-1,0.1196,0.0
0.086655,0.899047,-0.100953,0.094876,44.0,0.1248,60.0,1.0,0.100954,1.0,1.682051,1.564051,1.446051,1.446051,1.934992,1.404213,2.245584,0.0,-0.052896,19.469939,37.929832,-18.459893,1.0,-0.385437,0.0,1.066762,0.050707,1.68833,0.0,0.0,0.181965,50.0,50.0,0.0,-0.132392,-0.139923,-0.002158,0.850747,0.097014,0.0,44.0,0.0,0.0,KR,2019-01-03,2265,2309,0,cave1_violated,-1,0.0082,0.0
0.089948,0.890877,-0.109123,0.098839,64.0,0.179883,60.0,1.0,0.109124,1.0,1.722054,1.604054,1.486054,1.486054,1.450582,0.68796,2.982974,0.0,-0.001056,32.557463,43.178729,-10.621266,1.0,-0.824556,1.0,1.740446,0.04466,1.200059,0.0,0.0,0.108536,50.0,50.0,0.0,-0.103915,-0.148298,-0.007364,0.722892,0.174699,0.0,64.0,0.0,0.0,KR,2022-07-18,3155,3219,0,cave1_violated,-1,0.0249,0.0
0.165861,0.963242,0.036758,0.198841,38.0,0.18816,60.0,1.0,0.030392,1.0,0.433136,0.315136,0.197136,0.197136,0.881674,-0.235414,0.72868,1.0,-0.235466,26.712129,38.142068,-11.429939,1.0,-0.158792,0.0,0.877869,0.02637,0.854245,0.0,0.0,0.137827,50.0,50.0,0.0,-0.037423,-0.101813,0.007832,0.930557,0.0,0.0,38.0,0.0,0.0,L,2011-09-30,440,478,0,timeout,-1,0.0949,0.0
0.250292,0.925238,0.074762,0.333854,22.0,0.44554,60.0,1.0,0.040321,1.0,0.394064,0.276064,0.158064,0.158064,1.628373,0.083279,1.707812,0.0,0.057898,35.911309,36.013976,-0.102667,0.0,0.927822,1.0,1.996423,0.06343,1.160677,0.0,0.0,0.350159,50.0,50.0,0.0,-0.043418,-0.285389,0.013207,0.842325,0.016596,0.0,22.0,0.0,0.0,L,2020-05-11,2605,2627,0,timeout,-1,0.1513,0.0
0.135714,0.902415,0.097585,0.157024,58.0,0.165851,60.0,1.0,0.005587,0.0,0.003468,0.121468,0.239468,0.003468,1.243662,0.335522,1.481552,0.0,-0.012654,26.412938,22.358781,4.054157,1.0,-0.047968,0.0,1.176389,0.021635,1.068501,0.0,0.0,0.056552,50.0,50.0,0.0,-0.014061,-0.062293,0.015785,0.583333,0.083334,0.0,58.0,0.0,0.0,L,2022-09-27,3205,3263,1,breakout,5,0.0664,0.0
0.107337,0.955013,0.044987,0.120243,67.0,0.124908,60.0,1.0,0.016433,1.0,0.243866,0.125866,0.007866,0.007866,0.919138,0.10906,0.871124,1.0,-0.180348,27.529296,37.695458,-10.166162,1.0,-0.191794,0.0,0.261878,0.017406,0.889954,0.0,0.0,0.089968,50.0,50.0,0.0,-0.047814,-0.120754,0.001816,0.684211,0.05263,0.0,67.0,0.0,0.0,LDOS,2011-11-28,480,547,1,breakout,7,0.0894,0.0
0.077611,0.971058,-0.028942,0.084142,55.0,0.162426,60.0,1.0,0.080605,1.0,0.961965,0.843965,0.725965,0.725965,0.680919,-0.047326,1.325191,0.0,-1.028873,22.367693,18.510566,3.857128,1.0,-0.184853,0.0,0.307185,0.022281,0.950228,0.0,0.0,0.123988,50.0,50.0,0.0,-0.036855,-0.095843,-0.001541,0.304349,0.260868,0.0,55.0,0.0,0.0,LDOS,2012-05-07,590,645,0,cave1_violated,-1,0.0046,0.0
0.144794,0.983609,-0.016391,0.169309,9.0,0.144796,60.0,1.0,0.016393,1.0,0.714813,0.596813,0.478813,0.478813,0.858972,-0.293693,0.893457,1.0,-1.620431,25.058298,14.658537,10.399761,1.0,-0.361867,0.0,0.259197,0.018682,0.894656,0.0,0.0,0.132329,50.0,50.0,0.0,-0.079211,-0.083523,-0.011748,0.359998,0.440002,0.0,9.0,1.0,0.0,LDOS,2012-10-11,700,709,0,timeout,-1,0.0806,0.0
0.182133,0.919561,0.080439,0.222692,71.0,0.206283,60.0,1.0,0.03559,1.0,0.25679,0.13879,0.02079,0.02079,1.489536,0.09051,1.615121,0.0,-0.006765,20.334139,25.130754,-4.796615,1.0,0.425088,0.0,4.169897,0.029649,1.040967,0.0,0.0,0.12576,50.0,50.0,0.0,-0.02641,-0.06652,0.020827,0.808181,0.191819,0.0,71.0,0.0,0.0,LDOS,2025-02-19,3805,3876,1,breakout,20,0.1392,0.0
0.219157,0.856466,0.143534,0.280667,48.0,0.273972,60.0,1.0,-1e-06,0.0,0.106596,0.011404,0.129404,0.011404,0.494229,-0.127208,0.533805,1.0,-0.429848,33.383381,26.492604,6.890777,1.0,-0.075075,0.0,0.394294,0.032223,0.946446,1.0,0.0,0.148301,50.0,50.0,0.0,-0.009266,-0.08033,0.014729,0.230771,0.307694,0.0,48.0,0.0,0.0,LEN,2010-08-23,160,208,1,breakout,8,0.1261,0.0
0.000912,0.846391,-0.153609,0.000913,49.0,0.146536,60.0,1.0,0.153609,1.0,168.955884,168.837884,168.719884,168.719884,1.440922,-0.063741,1.273026,0.0,-0.138287,29.75588,16.366592,13.389288,1.0,-0.808038,0.0,0.931647,0.034281,0.828214,1.0,0.0,0.129822,50.0,50.0,0.0,-0.102723,-0.182066,-0.03867,0.467533,0.402598,0.0,49.0,0.0,0.0,LEN,2013-06-05,860,909,0,cave1_violated,-1,0.0512,0.0
0.138272,0.988553,0.011447,0.16046,46.0,0.178838,60.0,1.0,1e-06,0.0,0.54666,0.42866,0.31066,0.31066,0.858282,0.060519,0.841486,1.0,-0.203076,23.335759,49.51877,-26.183011,1.0,-0.316184,0.0,1.03,0.036785,0.951499,1.0,1.0,0.165282,50.0,50.0,0.0,-0.064741,-0.128084,0.010086,0.114284,0.614286,0.0,46.0,0.0,0.0,LEN,2013-09-06,925,971,1,breakout,26,0.1489,0.0
0.27294,0.855674,0.144326,0.375403,61.0,0.266322,60.0,1.0,1e-06,0.0,0.233544,0.115544,0.002456,0.002456,1.57921,-0.046097,0.935064,1.0,-0.065659,26.823687,15.005992,11.817694,1.0,-1.640326,0.0,2.516898,0.037143,0.982513,0.0,0.0,0.180207,50.0,50.0,0.0,-0.098564,-0.148558,0.013738,0.433474,0.412019,0.0,61.0,0.0,0.0,LEN,2022-06-16,3135,3196,0,timeout,-1,0.1017,0.0234
-0.033236,0.881406,-0.118594,-0.032166,58.0,0.141599,60.0,1.0,0.128192,1.0,-3.068872,-3.186872,-3.304872,-3.304872,1.594398,0.490137,2.773467,0.0,-0.040949,32.395157,44.438809,-12.043652,1.0,-0.392836,0.0,3.88588,0.037902,1.254759,0.0,0.0,0.106418,50.0,50.0,0.0,-0.040184,-0.244888,-0.006325,0.199368,0.079114,1.0,58.0,0.0,0.0,LEN,2025-03-26,3830,3888,0,cave1_violated,-1,0.0291,0.0
0.09002,0.996837,0.003163,0.098926,36.0,0.201999,60.0,1.0,0.038709,1.0,0.586025,0.468025,0.350025,0.350025,0.663764,-0.033881,0.579179,1.0,0.018661,34.214712,38.057783,-3.843071,1.0,-0.15131,0.0,1.645301,0.025344,0.901424,1.0,0.0,0.088266,50.0,50.0,0.0,-0.026523,-0.111777,-0.002513,0.562497,0.226567,0.0,36.0,0.0,0.0,LH,2011-09-30,440,476,1,breakout,23,0.1011,0.0
0.100661,0.951304,0.048696,0.111928,65.0,0.121648,60.0,1.0,0.017767,1.0,0.182933,0.064933,0.053067,0.053067,4.028471,0.335051,4.195588,0.0,-0.006266,34.46932,21.664348,12.804973,1.0,0.986575,0.0,2.424743,0.022809,1.165266,0.0,0.0,0.056743,50.0,50.0,0.0,-0.000974,-0.01451,0.011223,0.75718,0.24282,0.0,65.0,0.0,0.0,LH,2016-11-01,1720,1785,1,breakout,8,0.0714,0.0
0.091858,0.978964,0.021036,0.10115,53.0,0.135246,60.0,1.0,0.096418,1.0,0.410029,0.292029,0.174029,0.174029,0.941908,-0.146001,1.620866,0.0,0.018519,43.664202,25.543123,18.121079,0.0,4.733577,0.0,6.71198,0.035314,0.964513,0.0,0.0,0.1729,50.0,50.0,0.0,0.045635,-0.054632,0.008008,0.522188,0.298246,0.0,53.0,0.0,0.0,LH,2022-09-06,3190,3243,0,timeout,-1,0.0504,0.0148
0.120465,0.980537,-0.019463,0.136964,39.0,0.233568,60.0,1.0,0.027509,1.0,0.760105,0.642105,0.524105,0.524105,0.408941,-0.110567,0.270159,1.0,-0.573754,20.001134,28.286017,-8.284883,1.0,-0.447099,0.0,0.732353,0.029912,0.893774,0.0,0.0,0.15835,50.0,50.0,0.0,-0.085569,-0.213766,-0.014595,0.436622,0.028164,0.0,39.0,0.0,0.0,LHX,2011-09-30,440,479,0,timeout,-1,0.1395,0.0
0.150912,0.92711,0.07289,0.177734,72.0,0.135572,60.0,1.0,-0.0,0.0,0.207894,0.089894,0.028106,0.028106,1.547213,0.081463,1.671076,0.0,-0.042053,30.029409,35.864602,-5.835193,1.0,-0.516866,0.0,1.012741,0.018822,0.935693,0.0,0.0,0.064711,50.0,50.0,0.0,-0.045719,-0.047992,-0.004479,0.283186,0.14159,0.0,72.0,0.0,0.0,LHX,2014-10-16,1205,1277,1,breakout,5,0.1348,0.0
0.064157,0.94045,-0.05955,0.068555,73.0,0.144499,60.0,1.0,0.05955,1.0,1.486643,1.368643,1.250643,1.250643,1.112613,-0.216427,1.240209,0.0,0.00376,19.802912,19.959119,-0.156207,1.0,-5.138977,0.0,5.752235,0.029752,1.186213,1.0,1.0,0.156114,50.0,50.0,0.0,-0.096114,-0.102093,-0.005551,0.189974,0.058048,1.0,73.0,0.0,0.0,LHX,2022-06-16,3135,3208,1,breakout,12,0.1383,0.0
0.060654,0.973676,-0.026324,0.064571,38.0,0.206306,60.0,1.0,0.058525,1.0,1.025673,0.907673,0.789673,0.789673,1.548158,0.172135,1.304897,0.0,-0.050006,26.6844,33.895944,-7.211544,1.0,-0.848943,0.0,5.829962,0.029618,0.97807,0.0,0.0,0.065313,50.0,50.0,0.0,-0.035324,-0.108107,-0.007148,0.190636,0.309922,1.0,38.0,0.0,0.0,LHX,2025-02-11,3800,3838,0,cave1_violated,-1,0.0027,0.0
0.114521,0.975962,0.024038,0.129332,45.0,0.141697,60.0,1.0,-0.0,0.0,0.432138,0.314138,0.196138,0.196138,1.107475,0.212777,0.506365,1.0,-0.032248,18.496587,26.699498,-8.202911,1.0,-1.697873,0.0,3.884472,0.022005,1.138837,0.0,0.0,0.107059,50.0,50.0,0.0,-0.044645,-0.026772,0.000702,0.560877,0.047905,0.0,45.0,0.0,0.0,LII,2018-04-24,2090,2135,1,breakout,10,0.1107,0.0
0.127086,0.9607,0.0393,0.145588,49.0,0.134881,60.0,1.0,0.02069,1.0,0.348058,0.230058,0.112058,0.112058,0.695585,0.218649,0.490227,1.0,-0.019381,33.748322,9.575599,24.172723,1.0,-1.37119,0.0,6.004275,0.031967,1.016196,0.0,0.0,0.112428,50.0,50.0,0.0,-0.02609,-0.021327,-0.000881,0.167504,0.221104,0.0,49.0,0.0,0.0,LII,2018-10-12,2210,2259,1,breakout,17,0.1029,0.0
0.036276,0.987408,-0.012592,0.037642,48.0,0.22707,60.0,1.0,0.098992,1.0,0.952522,0.834522,0.716522,0.716522,0.44393,-0.36924,0.091723,1.0,-0.002034,35.414067,30.487665,4.926403,0.0,-0.001388,0.0,9.789653,0.020161,0.743499,0.0,0.0,0.057755,50.0,50.0,0.0,-0.008527,-0.111194,-0.012999,0.771368,0.017755,0.0,48.0,0.0,0.0,LII,2025-10-22,3975,4023,1,breakout,3,0.0706,0.0
0.095161,0.986133,0.013867,0.105169,64.0,0.144214,60.0,1.0,0.085945,1.0,0.486143,0.368143,0.250143,0.250143,1.231965,0.246349,0.996645,1.0,-0.016851,32.868891,21.472014,11.396877,1.0,-1.798799,0.0,8.406824,0.029536,1.290479,0.0,0.0,0.093322,50.0,50.0,0.0,-0.028189,-0.043229,0.009176,0.79673,0.150702,0.0,64.0,0.0,0.0,LIN,2022-02-07,3045,3109,1,breakout,13,0.101,0.0
0.085744,0.929609,-0.070391,0.093785,59.0,0.149869,60.0,1.0,0.070391,1.0,1.36856,1.25056,1.13256,1.13256,1.14033,-0.146337,0.657274,1.0,-0.175584,20.293819,28.616217,-8.322398,1.0,-5.285013,0.0,6.045991,0.023878,0.994444,0.0,0.0,0.096909,50.0,50.0,0.0,-0.089809,-0.130816,0.003469,0.301513,0.193939,0.0,59.0,0.0,0.0,LIN,2022-07-01,3145,3204,0,cave1_violated,-1,0.0036,0.0
0.105827,0.984051,-0.015949,0.118352,59.0,0.131035,60.0,1.0,0.015949,1.0,0.752756,0.634756,0.516756,0.516756,1.48997,-0.052758,1.338573,0.0,-0.010858,15.194034,51.892566,-36.698532,1.0,-5.157017,0.0,13.966141,0.03413,1.351779,0.0,0.0,0.124443,50.0,50.0,0.0,-0.093845,-0.083615,0.006858,0.714052,0.191724,0.0,59.0,0.0,0.0,LIN,2025-01-13,3780,3839,0,timeout,-1,0.1137,0.0
0.099936,0.963258,-0.036742,0.111032,56.0,0.136662,60.0,1.0,0.036741,1.0,0.948914,0.830914,0.712914,0.712914,1.390001,1.053515,1.295648,0.0,-0.059778,11.90987,33.371093,-21.461223,1.0,-0.809595,0.0,0.711008,0.019008,1.226553,0.0,0.0,0.153354,50.0,50.0,0.0,-0.090191,-0.094181,-0.002893,0.799998,0.138462,0.0,56.0,0.0,0.0,LLY,2013-07-18,890,946,0,cave1_violated,-1,0.0084,0.0
0.06874,0.992071,0.007929,0.073815,67.0,0.1538,60.0,1.0,0.047185,1.0,0.510585,0.392585,0.274585,0.274585,1.541981,0.17161,1.134622,0.0,-0.035339,27.175501,44.697511,-17.522009,1.0,-0.427098,0.0,1.114014,0.018009,0.983997,1.0,1.0,0.040234,50.0,50.0,0.0,-0.035492,-0.066743,0.001996,0.889759,0.031497,0.0,67.0,0.0,0.0,LLY,2016-03-16,1560,1627,1,breakout,6,0.0769,0.0
0.066977,0.909866,-0.090134,0.071785,21.0,0.121358,60.0,1.0,0.090134,1.0,1.873607,1.755607,1.637607,1.637607,0.894775,1.844782,0.875172,1.0,-0.083964,17.997922,10.145413,7.852509,1.0,-2.206472,0.0,1.86028,0.032659,1.454906,0.0,0.0,0.242152,50.0,50.0,0.0,-0.137113,-0.128699,-0.018772,0.804878,0.189023,0.0,21.0,0.0,0.0,LLY,2016-11-01,1720,1741,0,cave1_violated,-1,0.0264,0.0
0.099546,0.854958,-0.145042,0.110551,58.0,0.211279,60.0,1.0,0.145042,1.0,1.92999,1.81199,1.69399,1.69399,2.617172,1.448903,2.709643,0.0,-0.034822,15.635903,37.029815,-21.393911,1.0,-24.143022,0.0,34.113887,0.054817,1.335946,0.0,0.0,0.254377,50.0,50.0,0.0,-0.189703,-0.215464,-0.000427,0.905864,0.057716,0.0,58.0,0.0,0.0,LLY,2025-05-15,3865,3923,0,cave1_violated,-1,0.0153,0.0
0.048933,0.961641,-0.038359,0.05145,40.0,0.140742,60.0,1.0,0.038359,1.0,1.363555,1.245555,1.127555,1.127555,1.085577,0.306935,0.392748,1.0,-0.041743,12.769472,19.226037,-6.456565,1.0,-5.083136,0.0,4.27784,0.01785,0.991036,0.0,0.0,0.116003,50.0,50.0,0.0,-0.073439,-0.08285,-0.020911,0.608183,0.031661,0.0,40.0,0.0,0.0,LMT,2018-05-01,2095,2135,0,cave1_violated,-1,0.0016,0.0
0.027219,0.863688,-0.136312,0.027981,33.0,0.197778,60.0,1.0,0.136312,1.0,5.489637,5.371637,5.253637,5.253637,1.94403,-0.109948,4.912853,0.0,-0.044988,17.243452,38.719126,-21.475674,1.0,-13.95411,0.0,10.137241,0.02479,0.882528,0.0,0.0,0.217877,50.0,50.0,0.0,-0.117884,-0.170564,-0.030344,0.670116,0.225743,0.0,33.0,0.0,0.0,LMT,2024-12-26,3770,3803,0,cave1_violated,-1,0.0126,0.0
0.069083,0.965818,-0.034182,0.07421,38.0,0.201041,60.0,1.0,0.058238,1.0,1.07861,0.96061,0.84261,0.84261,1.115792,-0.142817,2.172056,0.0,-0.025896,30.664911,33.921744,-3.256833,1.0,-4.351148,0.0,13.314385,0.031749,0.963885,0.0,0.0,0.121837,50.0,50.0,0.0,-0.042623,-0.148335,-0.017522,0.430354,0.165752,1.0,38.0,0.0,0.0,LMT,2025-02-11,3800,3838,0,timeout,-1,0.1089,0.0
0.036922,0.951467,-0.048533,0.038338,51.0,0.128271,60.0,1.0,0.048534,1.0,1.883931,1.765931,1.647931,1.647931,1.118775,0.55603,0.72128,1.0,-0.054976,16.265895,38.420111,-22.154217,1.0,-0.2629,0.0,0.278869,0.013484,0.925004,0.0,0.0,0.080815,50.0,50.0,0.0,-0.055329,-0.05707,-0.006333,0.352943,0.0,0.0,51.0,0.0,0.0,LNT,2015-03-26,1315,1366,0,cave1_violated,-1,0.004,0.0
0.140968,0.91894,0.08106,0.164101,42.0,0.192933,60.0,1.0,-0.0,0.0,0.124036,0.006036,0.111964,0.006036,1.135792,-0.376955,1.003113,0.0,-0.139099,29.285634,17.591047,11.694587,1.0,0.014825,0.0,0.970231,0.016238,0.836273,0.0,0.0,0.080389,50.0,50.0,0.0,0.004047,-0.052196,0.005175,0.53147,0.321678,0.0,42.0,0.0,0.0,LOW,2016-11-01,1720,1762,1,breakout,30,0.0893,0.0
0.211715,0.862284,0.137716,0.268577,52.0,0.245834,60.0,1.0,-0.0,0.0,0.105238,0.012762,0.130762,0.012762,1.358631,-0.170305,0.929339,1.0,0.022085,28.748268,21.645251,7.103017,1.0,1.805116,0.0,5.285297,0.029177,1.022169,1.0,0.0,0.133236,50.0,50.0,0.0,0.008872,-0.087719,0.023735,0.862978,0.040816,0.0,52.0,0.0,0.0,LOW,2022-06-16,3135,3187,0,timeout,-1,0.0632,0.0418
0.030306,0.92823,-0.07177,0.031253,68.0,0.149356,60.0,1.0,0.072877,1.0,2.914407,2.796407,2.678407,2.678407,0.912897,-0.2561,0.89485,1.0,-0.017293,20.079604,21.804825,-1.725221,1.0,-2.980202,0.0,4.332131,0.020852,0.955563,1.0,1.0,0.091832,50.0,50.0,0.0,-0.054946,-0.142127,-0.006426,0.527438,0.128048,0.0,68.0,0.0,0.0,LOW,2025-03-12,3820,3888,0,cave1_violated,-1,0.0091,0.0
0.124853,0.943022,-0.056978,0.142665,80.0,0.187318,60.0,1.0,0.095069,1.0,1.017384,0.899384,0.781384,0.781384,0.933668,-0.241252,0.516496,1.0,0.003093,34.445516,32.44496,2.000556,1.0,-0.06017,0.0,0.45545,0.029086,0.965291,0.0,0.0,0.144722,50.0,50.0,0.0,-0.022752,-0.09189,-0.01968,0.093183,0.359093,1.0,80.0,0.0,0.0,LRCX,2018-04-24,2090,2170,0,cave1_violated,-1,0.0,0.0251
0.148191,0.959589,-0.040411,0.173972,18.0,0.205179,60.0,1.0,0.040411,1.0,0.850284,0.732284,0.614284,0.614284,1.17928,-0.249039,1.095469,0.0,0.000675,28.740128,29.662496,-0.922368,1.0,-1.113347,0.0,2.691359,0.038938,0.900126,0.0,0.0,0.118787,50.0,50.0,0.0,-0.094473,-0.21246,-0.006415,0.588234,0.022061,0.0,18.0,0.0,0.0,LRCX,2024-10-22,3725,3743,0,cave1_violated,-1,0.0074,0.0
0.037037,0.918361,-0.081639,0.038462,39.0,0.120871,60.0,1.0,0.081639,1.0,2.740605,2.622605,2.504605,2.504605,0.606684,2.354723,0.741151,1.0,-0.320149,29.355766,38.651152,-9.295385,1.0,-1.586762,0.0,1.701821,0.027308,0.992103,0.0,0.0,0.182054,50.0,50.0,0.0,-0.071594,-0.077729,-0.019795,0.006025,0.132531,0.0,39.0,0.0,0.0,LULU,2013-02-01,775,814,0,cave1_violated,-1,0.0148,0.0
0.231405,0.983238,0.016762,0.301075,50.0,0.157811,60.0,1.0,-0.0,0.0,0.562328,0.444328,0.326328,0.326328,5.12786,4.31001,13.731568,0.0,-0.370018,18.667993,40.151198,-21.483205,1.0,-0.736727,0.0,3.981775,0.061925,1.269347,0.0,0.0,0.22546,50.0,50.0,0.0,-0.141082,-0.100284,0.034306,0.817142,0.148572,0.0,50.0,0.0,0.0,LULU,2013-04-02,815,865,0,cave1_violated,-1,0.0395,0.0373
0.053514,0.904154,-0.095846,0.05654,35.0,0.280136,60.0,1.0,0.115997,1.0,2.313203,2.195203,2.077203,2.077203,1.39193,-0.21618,1.282458,0.0,0.001085,31.497327,24.281845,7.215482,1.0,-7.436185,0.0,11.847372,0.044982,0.896971,0.0,0.0,0.17482,50.0,50.0,0.0,-0.132032,-0.27156,-0.058223,0.573136,0.233832,0.0,35.0,0.0,0.0,LULU,2022-05-11,3110,3145,0,cave1_violated,-1,0.0768,0.0
0.253331,0.938568,0.061432,0.339282,63.0,0.349133,60.0,1.0,-0.0,0.0,0.436935,0.318935,0.200935,0.200935,1.825412,-0.403518,2.056855,0.0,0.012039,26.375309,31.497327,-5.122018,1.0,-6.981184,0.0,13.291895,0.047546,0.941169,0.0,0.0,0.265858,50.0,50.0,0.0,-0.117154,-0.134408,0.008504,0.610219,0.206412,0.0,63.0,0.0,0.0,LULU,2022-07-01,3145,3208,1,breakout,29,0.2657,0.0
0.203037,0.912064,0.087936,0.254763,60.0,0.19412,60.0,1.0,0.029522,1.0,0.272832,0.154832,0.036832,0.036832,2.455529,0.835403,2.109525,0.0,-0.073404,10.206109,33.908358,-23.702249,1.0,-9.053955,0.0,7.798903,0.023752,1.153885,0.0,0.0,0.212381,50.0,50.0,0.0,-0.093312,-0.007629,0.025249,0.330322,0.183228,0.0,60.0,0.0,0.0,LULU,2023-03-07,3315,3375,1,breakout,10,0.1653,0.0
0.096422,0.99518,0.00482,0.106711,51.0,0.338259,60.0,1.0,0.024588,1.0,0.572831,0.454831,0.336831,0.336831,0.878574,-0.330972,0.503189,1.0,-0.043896,41.151199,20.47952,20.671679,0.0,-2.185069,0.0,5.64384,0.034269,0.903959,0.0,0.0,0.129582,50.0,50.0,0.0,-0.036019,-0.330008,-0.014766,0.240401,0.030051,0.0,51.0,0.0,0.0,LULU,2025-09-10,3945,3996,1,breakout,4,0.1047,0.0
0.069092,0.948437,-0.051563,0.07422,58.0,0.163076,60.0,1.0,0.051566,1.0,1.312731,1.194731,1.076731,1.076731,1.910652,0.183425,1.39371,0.0,-1.162418,23.324426,18.68344,4.640986,1.0,-0.190127,0.0,0.215063,0.022003,0.774752,0.0,0.0,0.159431,50.0,50.0,0.0,-0.066305,-0.091449,-0.003889,0.718749,0.0,0.0,58.0,0.0,0.0,LUV,2011-01-28,270,328,0,cave1_violated,-1,0.0177,0.0
